Dist_ID,Dist_Name,Dist_Address,Dist_Phone,Dist_Email,Website,Purchase_Needs,Kind_of_product,Qty,Purchase_Price,DistProd_Name,DistProd_Desc
DBS0747,Gudang Durian BCM Frozen Uniku,"Perumahan Bumi Cikarang Makmur Blok F15 No12, Jl. Cerry Raya No.9, Sukadami, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0856-7744-034,-,,Durian,Petruk,700,55000,Durian,
DBS0748,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Belimbing,Manis,200,25000,Buah-buahan,
DBS0749,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Belimbing,Manis,200,25000,Buah-buahan,
DBS0750,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Belimbing,Manis,200,25000,Buah-buahan,
DBS0751,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Belimbing,Manis,200,25000,Buah-buahan,
DBS0752,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Belimbing,Manis,200,25000,Buah-buahan,
DBS0753,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Belimbing,Manis,200,25000,Buah-buahan,
DBS0754,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Belimbing,Manis,200,27000,Buah-buahan,
DBS0755,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Belimbing,Manis,200,27000,Buah-buahan,
DBS0756,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Belimbing,Manis,220,27000,Buah-buahan,
DBS0757,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Belimbing,Manis,220,27000,Buah-buahan,
DBS0758,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Belimbing,Manis,220,27000,Buah-buahan,
DBS0759,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Belimbing,Manis,220,27000,Buah-buahan,
DBS0760,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Belimbing,Manis,220,27000,Buah-buahan,
DBS0761,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Belimbing,Manis,220,27000,Buah-buahan,
DBS0762,Kebun buah naga,"Kpd babakan No.rt 02/04, Mekarjaya, Kec. Kedungwaringin, Kabupaten Bekasi, Jawa Barat 17540",,-,,Buah Naga,Merah,220,23000,Buah-buahan,
DBS0763,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Belimbing,Manis,210,27000,Buah-buahan,
DBS0764,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Belimbing,Manis,210,27000,Buah-buahan,
DBS0765,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Belimbing,Manis,210,27000,Buah-buahan,
DBS0766,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Buah Naga,Merah,80,23000,Buah-buahan,
DBS0767,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Buah Naga,Merah,100,23000,Buah-buahan,
DBS0768,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Buah Naga,Merah,100,23000,Buah-buahan,
DBS0769,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Buah Naga,Merah,100,23000,Buah-buahan,
DBS0770,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Buah Naga,Merah,100,23000,Buah-buahan,
DBS0771,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Buah Naga,Merah,100,23000,Buah-buahan,
DBS0772,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Buah Naga,Merah,100,23000,Buah-buahan,
DBS0773,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Buah Naga,Merah,70,23000,Buah-buahan,
DBS0774,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Buah Naga,Merah,70,23000,Buah-buahan,
DBS0775,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Buah Naga,Merah,70,23000,Buah-buahan,
DBS0776,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Buah Naga,Super Red,70,23000,Buah-buahan,
DBS0777,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Buah Naga,Super Red,70,23000,Buah-buahan,
DBS0778,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Buah Naga,Super Red,70,23000,Buah-buahan,
DBS0779,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Buah Naga,Super Red,45,23000,Buah-buahan,
DBS0780,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Buah Naga,Super Red,45,23000,Buah-buahan,
DBS0781,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Buah Naga,Super Red,45,23000,Buah-buahan,
DBS0782,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Buah Naga,Super Red,45,23000,Buah-buahan,
DBS0783,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Sawo,Manila,80,17000,Buah-buahan,
DBS0784,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Sawo,Manila,100,17000,Buah-buahan,
DBS0785,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Sawo,Manila,100,17000,Buah-buahan,
DBS0786,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Sawo,Manila,100,17000,Buah-buahan,
DBS0787,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Sawo,Manila,100,17000,Buah-buahan,
DBS0788,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Sawo,Manila,100,17000,Buah-buahan,
DBS0789,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Sawo,Manila,100,17000,Buah-buahan,
DBS0790,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Sawo,Mentega,70,17000,Buah-buahan,
DBS0791,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Sawo,Mentega,70,17000,Buah-buahan,
DBS0792,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Sawo,Mentega,70,17000,Buah-buahan,
DBS0793,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Sawo,Mentega,70,17000,Buah-buahan,
DBS0794,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Sawo,Mentega,70,17000,Buah-buahan,
DBS0795,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Sawo,Mentega,70,17000,Buah-buahan,
DBS0796,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Sawo,Mentega,45,17000,Buah-buahan,
DBS0797,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Sawo,Mentega,45,17000,Buah-buahan,
DBS0798,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Sawo,Mentega,45,17000,Buah-buahan,
DBS0799,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Sawo,HItam,45,17000,Buah-buahan,
DBS0800,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Markisa,Ungu,80,25000,Buah-buahan,
DBS0801,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Markisa,Ungu,100,25000,Buah-buahan,
DBS0802,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Markisa,Ungu,100,25000,Buah-buahan,
DBS0803,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Markisa,Ungu,100,25000,Buah-buahan,
DBS0804,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Markisa,Ungu,100,25000,Buah-buahan,
DBS0805,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Markisa,Ungu,100,25000,Buah-buahan,
DBS0806,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Markisa,Ungu,100,25000,Buah-buahan,
DBS0807,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Markisa,Ungu,70,25000,Buah-buahan,
DBS0808,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Markisa,Kuning,70,25000,Buah-buahan,
DBS0809,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Markisa,Kuning,70,25000,Buah-buahan,
DBS0810,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Markisa,Kuning,70,25000,Buah-buahan,
DBS0811,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Markisa,Kuning,70,25000,Buah-buahan,
DBS0812,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Markisa,Kuning,70,25000,Buah-buahan,
DBS0813,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Markisa,Kuning,45,25000,Buah-buahan,
DBS0814,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Markisa,Kuning,45,25000,Buah-buahan,
DBS0815,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Markisa,Kuning,45,25000,Buah-buahan,
DBS0816,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Markisa,Kuning,45,25000,Buah-buahan,
DBS0817,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Lengkeng,Pingpong,80,60000,Buah-buahan,
DBS0818,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Lengkeng,Pingpong,100,60000,Buah-buahan,
DBS0819,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Lengkeng,Pingpong,100,60000,Buah-buahan,
DBS0820,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Lengkeng,Pingpong,100,60000,Buah-buahan,
DBS0821,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Lengkeng,Pingpong,100,60000,Buah-buahan,
DBS0822,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Lengkeng,Pingpong,100,60000,Buah-buahan,
DBS0823,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Lengkeng,Pingpong,100,60000,Buah-buahan,
DBS0824,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Lengkeng,Matalada,70,60000,Buah-buahan,
DBS0825,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Lengkeng,Matalada,70,60000,Buah-buahan,
DBS0826,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Lengkeng,Matalada,70,60000,Buah-buahan,
DBS0827,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Lengkeng,Matalada,70,60000,Buah-buahan,
DBS0828,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Lengkeng,Matalada,70,60000,Buah-buahan,
DBS0829,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Lengkeng,Matalada,70,60000,Buah-buahan,
DBS0830,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Lengkeng,Matalada,45,60000,Buah-buahan,
DBS0831,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Lengkeng,Matalada,45,60000,Buah-buahan,
DBS0832,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Lengkeng,Itoh,45,60000,Buah-buahan,
DBS0833,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Lengkeng,Itoh,45,60000,Buah-buahan,
DBS0834,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Jambu Biji,Biji,80,25000,Buah-buahan,
DBS0835,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Jambu Biji,Biji,100,25000,Buah-buahan,
DBS0836,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Jambu Biji,Biji,100,25000,Buah-buahan,
DBS0837,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Jambu Biji,Biji,100,25000,Buah-buahan,
DBS0838,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Jambu Biji,Biji,100,25000,Buah-buahan,
DBS0839,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Jambu Biji,Biji,100,25000,Buah-buahan,
DBS0840,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Jambu Biji,Biji,100,25000,Buah-buahan,
DBS0841,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Jambu Biji,Biji,70,25000,Buah-buahan,
DBS0842,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Jambu Biji,Biji,70,25000,Buah-buahan,
DBS0843,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Jambu Biji,Biji,70,25000,Buah-buahan,
DBS0844,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Jambu Biji,Biji,70,25000,Buah-buahan,
DBS0845,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Jambu Biji,Biji,70,25000,Buah-buahan,
DBS0846,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Jambu Biji,Biji,70,25000,Buah-buahan,
DBS0847,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Jambu Biji,Biji,45,25000,Buah-buahan,
DBS0848,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Jambu Biji,Biji,45,25000,Buah-buahan,
DBS0849,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Jambu Biji,Biji,45,25000,Buah-buahan,
DBS0850,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Jambu Biji,Biji,45,25000,Buah-buahan,
DBS0851,Pabrik asem,"Jl. Kp. Curug No.58, RT.6/RW.3, Pakansari, Kec. Cibinong, Kabupaten Bogor, Jawa Barat 16915",0812-1078-6120,-,,Asam Jawa,Asam,60,23000,Asam Jawa Kemasan,
DBS0852,PT. Asam Jawa,"Menara Kadin Indonesia, Jl. H. R. Rasuna Said No.2-3 Lantai 16, RT.1/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",(021) 5274725,-,,Asam Jawa,Asam,60,23000,Asam Jawa Kemasan,
DBS0853,Pabrik asam SJM,"Jl. Bojong Menteng No.21, RT.003/RW.001, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117",0813-1427-5921,-,,Asam Jawa,Hitam,60,23000,Asam Jawa Kemasan,
DBS0854,Agen Kecipir Cilandak,"Jl. Cilandak Tengah Raya No.22B 7, RT.7/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",0812-1236-9254,-,https://kecipir.com/,Kecipir,berbunga ungu,120,35000,Kecipir,
DBS0855,dapurpamili,"Jl. Belut 4 No.231, RT.003/RW.006, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",0899-7841-004,-,,Kecipir,berbunga ungu,120,35000,Kecipir,
DBS0856,Kecipir Organic,"Jl. H. Muri Salim III No.11, Pisangan, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15419",0812-1236-9254,-,http://kecipir.com/,Kecipir,berbunga ungu,120,35000,Kecipir,
DBS0857,Pabrik kerupuk Mang iboy,"Jl. Bojong Koneng No.50, RW.1, Telagamurni, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0812-8969-4871,-,,Kecipir,berbunga putih,120,34000,Kecipir,
DBS0858,Sariman Surowikarto,"Pasar Central Lippo Cikarang Lantai Dasar Lapak GB2 No. 2, JL Utama BIIE, No. 1, Kawasan Industri Hyundai Lippo Cikarang, Sukaresmi, Bekasi, Kabupaten Bekasi, Jawa Barat 17551",(021) 8972898,-,,Kecipir,berbunga putih,85,34000,Kecipir,
DBS0859,Distributor Snack Citruk Tasik,"Jl Jembar rt02/10 no40, Jl. Kp. Rw. Sapi, Jatimulya, Kec. Tambun Sel., Kota Bks, Jawa Barat 17515",0813-8033-2305,-,,Kecipir,berbunga putih,85,34000,Kecipir,
DBS0860,Sahabat Horeca Bekasi,"Jl. Raya Hankam No.11, RT.001/RW.008, Jatiranggon, Kec. Jatisampurna, Kota Bks, Jawa Barat 17432",0819-1808-0001,-,,Kecipir,berbunga putih,85,36000,Kecipir,
DBS0861,JAMBU KRISTAL (Kang Emon),"Depan kantor kelurahan Aren Jaya Jl. Nusantara Raya Rt 07 RW 09, Jl. Perumnas 3 Bekasi No.24, RT.007/RW.009, Aren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111",0821-1104-5300,-,"https://www.google.com/maps/dir//JAMBU+KRISTAL+(Kang+Emon),+Depan+kantor+kelurahan+Aren+Jaya+Jl.+Nusantara+Raya+Rt+07+RW+09,+Jl.+Perumnas+3+Bekasi+No.24,+RT.007%2FRW.009,+Aren+Jaya,+Kec.+Bekasi+Tim.,+Kota+Bks,+Jawa+Barat+17111/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x2e698fae65e937d5:0xdc0805d187eae506?sa=X&ved=2ahUKEwjorbqm3IKEAxWbR2wGHY_nBeMQ48ADegQICBAA",Jambu,Kristal,85,25000,Jambu Kristal,
DBS0862,Agen Jambu Kristal Cikarang,"Perumahan Central Park Blok A - B No.4, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0821-2211-4539,-,,Jambu,Kristal,75,25000,Jambu,
DBS0863,JAME DEPOK Olahan Jambu Biji Merah,"Perumahan lembah griya indah jl. SIliwangi4 Blok E2no 3 Kel, Cipayung Jaya, Kec. Cipayung, Kota Depok, Jawa Barat 16437",0813-1650-3981,-,https://jame-depok-olahan-jambu-biji.business.site/,Jambu,Kristal,60,25000,Olahan Jambu,
