Dist_ID,Dist_Name,Dist_Address,Dist_Phone,Dist_Email,Website,Purchase_Needs,Qty,Purchase_Price,DistProd_Name,DistProd_Desc
,Distributor Durian Medan - Frozen Food Bekasi,"Lambang jaya, Jl. Lambang Jaya, RT.01/RW.05, Lambangjaya, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",0852-7556-6856,-,,Durian,500,50000,Durian,
,"Maniax Durian Official , Produsen pancake durian & Distributor Durian kupas","Perum Taman Cikarang Indah 2 Jl. Elang Raya RT 003 RW 015 Ds. Ciantra, Ciantra, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17550",0815-2990-0999,-,,Durian,500,50000,Durian,
,DURIAN ANNA,"Jl. Mekar Sari No.39, RT.007/RW.003, RT:002 RW:013, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17512",0821-1104-0411,-,,Durian,500,50000,Durian,
,Durian kupas JW,"perum duren jaya jl.eboni 3 blok C no.403 RT.08/010 Bekasi 17111, RT.008/RW.010, Duren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111",0817-0179-997,-,,Durian,500,50000,Durian,
,Elnaz Durian Medan,"Jl. Taman Wanasari Indah Blok F1 No, 6, Wanasari, Kec. Cibitung, Kabupaten Bekasi, Jawa Barat 17520",0896-5860-5316,-,,Durian,600,50000,Durian,
,DURIAN NABA LULU,"Gramapuri persada cikarang, Sukajaya, Kec. Cibitung, Kabupaten Bekasi, Jawa Barat 17520",0877-4161-8188,-,,Durian,600,50000,Durian,
,"Bale Segar-Frozen Food,durian,cake and pastry distributor","Jl. Raya Griya Tim. No.6, Jatimulya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17510",0812-9619-1600,-,,Durian,600,50000,Durian,
,Distributor duren Cikarang,"Jl. Venus I No.1 Blok b6, RT.2/RW.12, Mekarmukti, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0812-1326-9947,-,,Durian,600,52000,Durian,
,VZ Durian,"Jl. Terate Raya No.42 1, RT.8/RW.3, Jemb. Lima, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11250",0877-8087-7168,-,,Durian,600,52000,Durian,
,Razel Pancake Durian & Frozen Food Bekasi,"Jl. Angsana IV No.17 Blok D4, RT.004/RW.025, Pengasinan, Kec. Rawalumbu, Kota Bks, Jawa Barat 17115",0812-9678-5142,-,,Durian,600,52000,Durian,
,Supplier distributor Durian Mania,"Supplier Distributor Durian Mania, Cluster Jl. Magnolia No.1 B, RT.003/RW.015, Jatisari, Kec. Jatiasih, Kota Bks, Jawa Barat 17426",0819-1100-6020,-,,Durian,600,52000,Durian,
,Durian & Frozen Cahaya,"bakso aan persis, Kp. selang cironggeng, gang samping, RT.01/RW.04, Des, Wanajaya, Kec. Cibitung",0813-8907-4353,-,,Durian,700,52000,Durian,
,Agen Pancake Durian Medan,"Telajung graha asri residence blok E6 no.37, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0812-8367-116,-,,Durian,700,52000,Durian,
,DurianKu.com - Durian Montong,"No.27 Blok H, Jl. Kemang Soka Raya, Bojong Rawalumbu, Rawa Lumbu, Bekasi, West Java 17116",0812-8005-1205,-,,Durian,700,52000,Durian,
,GroSIR PANCAKE DURIAN MEDAN,"Jl. Raya Sukatani No.27, Sukadarma, Kec. Sukatani, Kabupaten Bekasi, Jawa Barat 17630",0856-1320-101,-,,Durian,700,52000,Olahan Durian,
,Durian Oemah BundA,"Jl. Cisanggiri Utama No.3 Blok.Q, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0819-2201-078,-,,Durian,700,55000,Durian,
,Radjo Durian,"Jl. Waru V No.840b, RT.002/RW.018, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",0813-1000-0890,-,,Durian,700,55000,Durian,
,Durian Medan AA,"Jl. Bojong Molek X Jl. Narogong Indah No.11, RT.010/RW.014, Bojong Rawalumbu, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116",0857-1080-7807,-,,Durian,700,55000,Durian,
,Gudang Durian BCM Frozen Uniku,"Perumahan Bumi Cikarang Makmur Blok F15 No12, Jl. Cerry Raya No.9, Sukadami, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0856-7744-034,-,,Durian,700,55000,Durian,
,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Belimbing,200,25000,Buah-buahan,
,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Belimbing,200,25000,Buah-buahan,
,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Belimbing,200,25000,Buah-buahan,
,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Belimbing,200,25000,Buah-buahan,
,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Belimbing,200,25000,Buah-buahan,
,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Belimbing,200,25000,Buah-buahan,
,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Belimbing,200,27000,Buah-buahan,
,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Belimbing,200,27000,Buah-buahan,
,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Belimbing,220,27000,Buah-buahan,
,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Belimbing,220,27000,Buah-buahan,
,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Belimbing,220,27000,Buah-buahan,
,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Belimbing,220,27000,Buah-buahan,
,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Belimbing,220,27000,Buah-buahan,
,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Belimbing,220,27000,Buah-buahan,
,Kebun buah naga,"Kpd babakan No.rt 02/04, Mekarjaya, Kec. Kedungwaringin, Kabupaten Bekasi, Jawa Barat 17540",,-,,Buah Naga,220,23000,Buah-buahan,
,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Belimbing,210,27000,Buah-buahan,
,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Belimbing,210,27000,Buah-buahan,
,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Belimbing,210,27000,Buah-buahan,
,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Buah Naga,80,23000,Buah-buahan,
,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Buah Naga,100,23000,Buah-buahan,
,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Buah Naga,100,23000,Buah-buahan,
,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Buah Naga,100,23000,Buah-buahan,
,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Buah Naga,100,23000,Buah-buahan,
,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Buah Naga,100,23000,Buah-buahan,
,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Buah Naga,100,23000,Buah-buahan,
,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Buah Naga,70,23000,Buah-buahan,
,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Buah Naga,70,23000,Buah-buahan,
,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Buah Naga,70,23000,Buah-buahan,
,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Buah Naga,70,23000,Buah-buahan,
,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Buah Naga,70,23000,Buah-buahan,
,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Buah Naga,70,23000,Buah-buahan,
,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Buah Naga,45,23000,Buah-buahan,
,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Buah Naga,45,23000,Buah-buahan,
,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Buah Naga,45,23000,Buah-buahan,
,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Buah Naga,45,23000,Buah-buahan,
,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Sawo,80,17000,Buah-buahan,
,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Sawo,100,17000,Buah-buahan,
,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Sawo,100,17000,Buah-buahan,
,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Sawo,100,17000,Buah-buahan,
,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Sawo,100,17000,Buah-buahan,
,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Sawo,100,17000,Buah-buahan,
,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Sawo,100,17000,Buah-buahan,
,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Sawo,70,17000,Buah-buahan,
,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Sawo,70,17000,Buah-buahan,
,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Sawo,70,17000,Buah-buahan,
,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Sawo,70,17000,Buah-buahan,
,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Sawo,70,17000,Buah-buahan,
,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Sawo,70,17000,Buah-buahan,
,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Sawo,45,17000,Buah-buahan,
,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Sawo,45,17000,Buah-buahan,
,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Sawo,45,17000,Buah-buahan,
,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Sawo,45,17000,Buah-buahan,
,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Markisa,80,25000,Buah-buahan,
,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Markisa,100,25000,Buah-buahan,
,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Markisa,100,25000,Buah-buahan,
,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Markisa,100,25000,Buah-buahan,
,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Markisa,100,25000,Buah-buahan,
,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Markisa,100,25000,Buah-buahan,
,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Markisa,100,25000,Buah-buahan,
,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Markisa,70,25000,Buah-buahan,
,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Markisa,70,25000,Buah-buahan,
,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Markisa,70,25000,Buah-buahan,
,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Markisa,70,25000,Buah-buahan,
,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Markisa,70,25000,Buah-buahan,
,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Markisa,70,25000,Buah-buahan,
,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Markisa,45,25000,Buah-buahan,
,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Markisa,45,25000,Buah-buahan,
,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Markisa,45,25000,Buah-buahan,
,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Markisa,45,25000,Buah-buahan,
,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Lengkeng,80,60000,Buah-buahan,
,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Lengkeng,100,60000,Buah-buahan,
,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Lengkeng,100,60000,Buah-buahan,
,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Lengkeng,100,60000,Buah-buahan,
,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Lengkeng,100,60000,Buah-buahan,
,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Lengkeng,100,60000,Buah-buahan,
,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Lengkeng,100,60000,Buah-buahan,
,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Lengkeng,70,60000,Buah-buahan,
,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Lengkeng,70,60000,Buah-buahan,
,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Lengkeng,70,60000,Buah-buahan,
,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Lengkeng,70,60000,Buah-buahan,
,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Lengkeng,70,60000,Buah-buahan,
,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Lengkeng,70,60000,Buah-buahan,
,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Lengkeng,45,60000,Buah-buahan,
,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Lengkeng,45,60000,Buah-buahan,
,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Lengkeng,45,60000,Buah-buahan,
,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Lengkeng,45,60000,Buah-buahan,
,Kebun Tin Cikarang Baru,"Jayamukti, Central Cikarang, Bekasi Regency, West Java 17530",0857-1600-1616,-,,Jambu Biji,80,25000,Buah-buahan,
,KEBUN BUAH FRESH MARKET,"QXFW+G5F, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0812-7266-5417,-,,Jambu Biji,100,25000,Buah-buahan,
,KEBUN BUAH 3,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",,-,,Jambu Biji,100,25000,Buah-buahan,
,KEBUN BUAH,"RT.005/RW.010, Medan Satria, Bekasi, West Java 17132",0812-2480-5726,-,,Jambu Biji,100,25000,Buah-buahan,
,Amin buah,"Jl. Raya Citarik Lama, Jatireja, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 53581",0813-1430-3468,-,,Jambu Biji,100,25000,Buah-buahan,
,Taman buah mini,"Perumahan Jl. Grand Mutiara Gading blok c 19/09, RT.05/RW.12, Telajung, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0853-1546-2115,-,,Jambu Biji,100,25000,Buah-buahan,
,KEBUN BUAH 6,"Jl. Boulevard Raya Blok Df No.9, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",,-,,Jambu Biji,100,25000,Buah-buahan,
,KEBUN BUAH 2,"Ruko Sentra Niaga, Jl. Boulevard Hijau Raya Jl. Raya Harapan Indah No.49, RT.006/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",0857-7451-8509,-,,Jambu Biji,70,25000,Buah-buahan,
,KEBUN BUAH 4,"Jalan Boulevard Baru, Ruko TOPAZ blok TCA No.05, RT.001/RW.005, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",0813-1709-2800,-,,Jambu Biji,70,25000,Buah-buahan,
,Kebun Contoh Rawa Kalong,"Q28Q+XCQ, RT.004/RW.005, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8882-0352,-,,Jambu Biji,70,25000,Buah-buahan,
,Toko Kebun Buah 9,"Jl. Tropika XV No.87, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530",0852-1159-7743,-,,Jambu Biji,70,25000,Buah-buahan,
,Toko kebun buah kemanggisan,"Jl. Budi Raya No.5 1, RT.1/RW.9, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",,-,,Jambu Biji,70,25000,Buah-buahan,
,KEBUN BUAH I Ruko Aralia,"Pusaka Rakyat, Tarumajaya, Bekasi Regency, West Java 17214",0812-2222-5732,-,,Jambu Biji,70,25000,Buah-buahan,
,Kebun buah 10 karawang,"M77G+PVH, Wadas, Telukjambe Timur, Karawang, West Java 41361",0899-5433-191,-,,Jambu Biji,45,25000,Buah-buahan,
,Kebun buah nirwana nurseri,"Q54H+72J, Jl. Rajawali 1, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0856-4261-7648,-,,Jambu Biji,45,25000,Buah-buahan,
,taman buah segar,"Q237+J7V, RT.002/RW.001, Duren Jaya, Bekasi Timur, Bekasi, West Java 17111",0812-8195-4581,-,,Jambu Biji,45,25000,Buah-buahan,
,Kebun Buah,"ruko aralia blok HY 45, Jl. Harapan Indah No.40, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",,-,,Jambu Biji,45,25000,Buah-buahan,
,Pabrik asem,"Jl. Kp. Curug No.58, RT.6/RW.3, Pakansari, Kec. Cibinong, Kabupaten Bogor, Jawa Barat 16915",0812-1078-6120,-,,Asam Jawa,60,23000,Asam Jawa Kemasan,
,PT. Asam Jawa,"Menara Kadin Indonesia, Jl. H. R. Rasuna Said No.2-3 Lantai 16, RT.1/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",(021) 5274725,-,,Asam Jawa,60,23000,Asam Jawa Kemasan,
,Pabrik asam SJM,"Jl. Bojong Menteng No.21, RT.003/RW.001, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117",0813-1427-5921,-,,Asam Jawa,60,23000,Asam Jawa Kemasan,
,Agen Kecipir Cilandak,"Jl. Cilandak Tengah Raya No.22B 7, RT.7/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",0812-1236-9254,-,https://kecipir.com/,Kecipir,120,35000,Kecipir,
,dapurpamili,"Jl. Belut 4 No.231, RT.003/RW.006, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",0899-7841-004,-,,Kecipir,120,35000,Kecipir,
,Kecipir Organic,"Jl. H. Muri Salim III No.11, Pisangan, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15419",0812-1236-9254,-,http://kecipir.com/,Kecipir,120,35000,Kecipir,
,Pabrik kerupuk Mang iboy,"Jl. Bojong Koneng No.50, RW.1, Telagamurni, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530",0812-8969-4871,-,,Kecipir,120,34000,Kecipir,
,Sariman Surowikarto,"Pasar Central Lippo Cikarang Lantai Dasar Lapak GB2 No. 2, JL Utama BIIE, No. 1, Kawasan Industri Hyundai Lippo Cikarang, Sukaresmi, Bekasi, Kabupaten Bekasi, Jawa Barat 17551",(021) 8972898,-,,Kecipir,85,34000,Kecipir,
,Distributor Snack Citruk Tasik,"Jl Jembar rt02/10 no40, Jl. Kp. Rw. Sapi, Jatimulya, Kec. Tambun Sel., Kota Bks, Jawa Barat 17515",0813-8033-2305,-,,Kecipir,85,34000,Kecipir,
